id_keep,prot_id,genome
Others.component_7,augustus_masked-NIGC01000002.1-processed-gene-0.9-mRNA-1,NIGC00000000
Others.component_7,augustus_masked-NIGC01000002.1-processed-gene-0.6-mRNA-1,NIGC00000000
Others.component_7,maker-NIGC01000002.1-augustus-gene-0.32-mRNA-1,NIGC00000000
Others.component_7,maker-NIGC01000002.1-augustus-gene-0.34-mRNA-1,NIGC00000000
Others.component_7,maker-NIGC01000002.1-augustus-gene-0.31-mRNA-1,NIGC00000000
Others.component_7,maker-NIGC01000002.1-augustus-gene-0.33-mRNA-1,NIGC00000000
Others.component_7,augustus_masked-NIGC01000002.1-processed-gene-0.5-mRNA-1,NIGC00000000
Others.component_7,maker-NIGC01000002.1-augustus-gene-0.28-mRNA-1,NIGC00000000
Others.component_7,augustus_masked-NIGC01000002.1-processed-gene-0.7-mRNA-1,NIGC00000000
Others.component_7,augustus_masked-NIGC01000002.1-processed-gene-0.1-mRNA-1,NIGC00000000
Others.component_7,maker-NIGC01000002.1-augustus-gene-0.26-mRNA-1,NIGC00000000
Others.component_7,maker-NIGC01000002.1-augustus-gene-0.29-mRNA-1,NIGC00000000
Others.component_7,maker-NIGC01000002.1-augustus-gene-0.27-mRNA-1,NIGC00000000
Others.component_7,maker-NIGC01000002.1-augustus-gene-0.30-mRNA-1,NIGC00000000
PKSI.component_15,augustus_masked-NIGC01000002.1-processed-gene-0.9-mRNA-1,NIGC00000000
PKSI.component_15,augustus_masked-NIGC01000002.1-processed-gene-0.6-mRNA-1,NIGC00000000
PKSI.component_15,maker-NIGC01000002.1-augustus-gene-0.32-mRNA-1,NIGC00000000
PKSI.component_15,maker-NIGC01000002.1-augustus-gene-0.34-mRNA-1,NIGC00000000
PKSI.component_15,maker-NIGC01000002.1-augustus-gene-0.31-mRNA-1,NIGC00000000
PKSI.component_15,maker-NIGC01000002.1-augustus-gene-0.33-mRNA-1,NIGC00000000
PKSI.component_15,augustus_masked-NIGC01000002.1-processed-gene-0.5-mRNA-1,NIGC00000000
PKSI.component_15,maker-NIGC01000002.1-augustus-gene-0.28-mRNA-1,NIGC00000000
PKSI.component_15,augustus_masked-NIGC01000002.1-processed-gene-0.7-mRNA-1,NIGC00000000
PKSI.component_15,augustus_masked-NIGC01000002.1-processed-gene-0.1-mRNA-1,NIGC00000000
PKSI.component_15,maker-NIGC01000002.1-augustus-gene-0.26-mRNA-1,NIGC00000000
PKSI.component_15,maker-NIGC01000002.1-augustus-gene-0.29-mRNA-1,NIGC00000000
PKSI.component_15,maker-NIGC01000002.1-augustus-gene-0.27-mRNA-1,NIGC00000000
PKSI.component_15,maker-NIGC01000002.1-augustus-gene-0.30-mRNA-1,NIGC00000000
Terpene.component_9,augustus_masked-NIGC01000002.1-processed-gene-0.9-mRNA-1,NIGC00000000
Terpene.component_9,augustus_masked-NIGC01000002.1-processed-gene-0.6-mRNA-1,NIGC00000000
Terpene.component_9,maker-NIGC01000002.1-augustus-gene-0.32-mRNA-1,NIGC00000000
Terpene.component_9,maker-NIGC01000002.1-augustus-gene-0.34-mRNA-1,NIGC00000000
Terpene.component_9,maker-NIGC01000002.1-augustus-gene-0.31-mRNA-1,NIGC00000000
Terpene.component_9,maker-NIGC01000002.1-augustus-gene-0.33-mRNA-1,NIGC00000000
Terpene.component_9,augustus_masked-NIGC01000002.1-processed-gene-0.5-mRNA-1,NIGC00000000
Terpene.component_9,maker-NIGC01000002.1-augustus-gene-0.28-mRNA-1,NIGC00000000
Terpene.component_9,augustus_masked-NIGC01000002.1-processed-gene-0.7-mRNA-1,NIGC00000000
Terpene.component_9,augustus_masked-NIGC01000002.1-processed-gene-0.1-mRNA-1,NIGC00000000
Terpene.component_9,maker-NIGC01000002.1-augustus-gene-0.26-mRNA-1,NIGC00000000
Terpene.component_9,maker-NIGC01000002.1-augustus-gene-0.29-mRNA-1,NIGC00000000
Terpene.component_9,maker-NIGC01000002.1-augustus-gene-0.27-mRNA-1,NIGC00000000
Terpene.component_9,maker-NIGC01000002.1-augustus-gene-0.30-mRNA-1,NIGC00000000
mix.component_56,augustus_masked-NIGC01000003.1-processed-gene-0.1-mRNA-1,NIGC00000000
mix.component_56,maker-NIGC01000003.1-augustus-gene-0.6-mRNA-1,NIGC00000000
PKSI.component_44,augustus_masked-NIGC01000003.1-processed-gene-0.1-mRNA-1,NIGC00000000
PKSI.component_44,maker-NIGC01000003.1-augustus-gene-0.6-mRNA-1,NIGC00000000
mix.component_17,maker-NIGC01000004.1-augustus-gene-0.26-mRNA-1,NIGC00000000
mix.component_17,maker-NIGC01000004.1-augustus-gene-0.29-mRNA-1,NIGC00000000
mix.component_17,augustus_masked-NIGC01000004.1-processed-gene-0.5-mRNA-1,NIGC00000000
mix.component_17,augustus_masked-NIGC01000004.1-processed-gene-0.6-mRNA-1,NIGC00000000
mix.component_17,augustus_masked-NIGC01000004.1-processed-gene-0.4-mRNA-1,NIGC00000000
mix.component_17,maker-NIGC01000004.1-augustus-gene-0.28-mRNA-1,NIGC00000000
mix.component_17,maker-NIGC01000004.1-augustus-gene-0.27-mRNA-1,NIGC00000000
NRPS.component_8,maker-NIGC01000004.1-augustus-gene-0.26-mRNA-1,NIGC00000000
NRPS.component_8,maker-NIGC01000004.1-augustus-gene-0.29-mRNA-1,NIGC00000000
NRPS.component_8,augustus_masked-NIGC01000004.1-processed-gene-0.5-mRNA-1,NIGC00000000
NRPS.component_8,augustus_masked-NIGC01000004.1-processed-gene-0.6-mRNA-1,NIGC00000000
NRPS.component_8,augustus_masked-NIGC01000004.1-processed-gene-0.4-mRNA-1,NIGC00000000
NRPS.component_8,maker-NIGC01000004.1-augustus-gene-0.28-mRNA-1,NIGC00000000
NRPS.component_8,maker-NIGC01000004.1-augustus-gene-0.27-mRNA-1,NIGC00000000
PKS-NRP_Hybrids.component_2,maker-NIGC01000004.1-augustus-gene-0.26-mRNA-1,NIGC00000000
PKS-NRP_Hybrids.component_2,maker-NIGC01000004.1-augustus-gene-0.29-mRNA-1,NIGC00000000
PKS-NRP_Hybrids.component_2,augustus_masked-NIGC01000004.1-processed-gene-0.5-mRNA-1,NIGC00000000
PKS-NRP_Hybrids.component_2,augustus_masked-NIGC01000004.1-processed-gene-0.6-mRNA-1,NIGC00000000
PKS-NRP_Hybrids.component_2,augustus_masked-NIGC01000004.1-processed-gene-0.4-mRNA-1,NIGC00000000
PKS-NRP_Hybrids.component_2,maker-NIGC01000004.1-augustus-gene-0.28-mRNA-1,NIGC00000000
PKS-NRP_Hybrids.component_2,maker-NIGC01000004.1-augustus-gene-0.27-mRNA-1,NIGC00000000
PKSI.component_16,maker-NIGC01000004.1-augustus-gene-0.26-mRNA-1,NIGC00000000
PKSI.component_16,maker-NIGC01000004.1-augustus-gene-0.29-mRNA-1,NIGC00000000
PKSI.component_16,augustus_masked-NIGC01000004.1-processed-gene-0.5-mRNA-1,NIGC00000000
PKSI.component_16,augustus_masked-NIGC01000004.1-processed-gene-0.6-mRNA-1,NIGC00000000
PKSI.component_16,augustus_masked-NIGC01000004.1-processed-gene-0.4-mRNA-1,NIGC00000000
PKSI.component_16,maker-NIGC01000004.1-augustus-gene-0.28-mRNA-1,NIGC00000000
PKSI.component_16,maker-NIGC01000004.1-augustus-gene-0.27-mRNA-1,NIGC00000000
mix.component_28,maker-NIGC01000004.1-augustus-gene-0.26-mRNA-1,NIGC00000000
mix.component_28,maker-NIGC01000004.1-augustus-gene-0.29-mRNA-1,NIGC00000000
mix.component_28,augustus_masked-NIGC01000004.1-processed-gene-0.5-mRNA-1,NIGC00000000
mix.component_28,augustus_masked-NIGC01000004.1-processed-gene-0.6-mRNA-1,NIGC00000000
mix.component_28,augustus_masked-NIGC01000004.1-processed-gene-0.4-mRNA-1,NIGC00000000
mix.component_28,maker-NIGC01000004.1-augustus-gene-0.28-mRNA-1,NIGC00000000
mix.component_28,maker-NIGC01000004.1-augustus-gene-0.27-mRNA-1,NIGC00000000
Others.component_9,maker-NIGC01000004.1-augustus-gene-0.26-mRNA-1,NIGC00000000
Others.component_9,maker-NIGC01000004.1-augustus-gene-0.29-mRNA-1,NIGC00000000
Others.component_9,augustus_masked-NIGC01000004.1-processed-gene-0.5-mRNA-1,NIGC00000000
Others.component_9,augustus_masked-NIGC01000004.1-processed-gene-0.6-mRNA-1,NIGC00000000
Others.component_9,augustus_masked-NIGC01000004.1-processed-gene-0.4-mRNA-1,NIGC00000000
Others.component_9,maker-NIGC01000004.1-augustus-gene-0.28-mRNA-1,NIGC00000000
Others.component_9,maker-NIGC01000004.1-augustus-gene-0.27-mRNA-1,NIGC00000000
mix.component_9,augustus_masked-NIGC01000006.1-processed-gene-0.8-mRNA-1,NIGC00000000
Terpene.component_4,augustus_masked-NIGC01000006.1-processed-gene-0.8-mRNA-1,NIGC00000000
mix.component_76,augustus_masked-NIGC01000007.1-processed-gene-0.14-mRNA-1,NIGC00000000
PKSI.component_41,augustus_masked-NIGC01000007.1-processed-gene-0.14-mRNA-1,NIGC00000000
mix.component_20,augustus_masked-NIGC01000010.1-processed-gene-0.0-mRNA-1,NIGC00000000
mix.component_20,augustus_masked-NIGC01000010.1-processed-gene-0.11-mRNA-1,NIGC00000000
mix.component_20,augustus_masked-NIGC01000010.1-processed-gene-0.6-mRNA-1,NIGC00000000
mix.component_20,maker-NIGC01000010.1-augustus-gene-0.33-mRNA-1,NIGC00000000
mix.component_20,augustus_masked-NIGC01000010.1-processed-gene-0.5-mRNA-1,NIGC00000000
mix.component_20,maker-NIGC01000010.1-augustus-gene-0.37-mRNA-1,NIGC00000000
mix.component_20,maker-NIGC01000010.1-augustus-gene-0.36-mRNA-1,NIGC00000000
mix.component_20,augustus_masked-NIGC01000010.1-processed-gene-0.1-mRNA-1,NIGC00000000
mix.component_20,maker-NIGC01000010.1-augustus-gene-0.35-mRNA-1,NIGC00000000
mix.component_20,maker-NIGC01000010.1-augustus-gene-0.32-mRNA-1,NIGC00000000
mix.component_20,maker-NIGC01000010.1-augustus-gene-0.34-mRNA-1,NIGC00000000
NRPS.component_6,augustus_masked-NIGC01000010.1-processed-gene-0.0-mRNA-1,NIGC00000000
NRPS.component_6,augustus_masked-NIGC01000010.1-processed-gene-0.11-mRNA-1,NIGC00000000
NRPS.component_6,augustus_masked-NIGC01000010.1-processed-gene-0.6-mRNA-1,NIGC00000000
NRPS.component_6,maker-NIGC01000010.1-augustus-gene-0.33-mRNA-1,NIGC00000000
NRPS.component_6,augustus_masked-NIGC01000010.1-processed-gene-0.5-mRNA-1,NIGC00000000
NRPS.component_6,maker-NIGC01000010.1-augustus-gene-0.37-mRNA-1,NIGC00000000
NRPS.component_6,maker-NIGC01000010.1-augustus-gene-0.36-mRNA-1,NIGC00000000
NRPS.component_6,augustus_masked-NIGC01000010.1-processed-gene-0.1-mRNA-1,NIGC00000000
NRPS.component_6,maker-NIGC01000010.1-augustus-gene-0.35-mRNA-1,NIGC00000000
NRPS.component_6,maker-NIGC01000010.1-augustus-gene-0.32-mRNA-1,NIGC00000000
NRPS.component_6,maker-NIGC01000010.1-augustus-gene-0.34-mRNA-1,NIGC00000000
Others.component_6,augustus_masked-NIGC01000010.1-processed-gene-0.0-mRNA-1,NIGC00000000
Others.component_6,augustus_masked-NIGC01000010.1-processed-gene-0.11-mRNA-1,NIGC00000000
Others.component_6,augustus_masked-NIGC01000010.1-processed-gene-0.6-mRNA-1,NIGC00000000
Others.component_6,maker-NIGC01000010.1-augustus-gene-0.33-mRNA-1,NIGC00000000
Others.component_6,augustus_masked-NIGC01000010.1-processed-gene-0.5-mRNA-1,NIGC00000000
Others.component_6,maker-NIGC01000010.1-augustus-gene-0.37-mRNA-1,NIGC00000000
Others.component_6,maker-NIGC01000010.1-augustus-gene-0.36-mRNA-1,NIGC00000000
Others.component_6,augustus_masked-NIGC01000010.1-processed-gene-0.1-mRNA-1,NIGC00000000
Others.component_6,maker-NIGC01000010.1-augustus-gene-0.35-mRNA-1,NIGC00000000
Others.component_6,maker-NIGC01000010.1-augustus-gene-0.32-mRNA-1,NIGC00000000
Others.component_6,maker-NIGC01000010.1-augustus-gene-0.34-mRNA-1,NIGC00000000
PKSI.component_12,augustus_masked-NIGC01000010.1-processed-gene-0.0-mRNA-1,NIGC00000000
PKSI.component_12,augustus_masked-NIGC01000010.1-processed-gene-0.11-mRNA-1,NIGC00000000
PKSI.component_12,augustus_masked-NIGC01000010.1-processed-gene-0.6-mRNA-1,NIGC00000000
PKSI.component_12,maker-NIGC01000010.1-augustus-gene-0.33-mRNA-1,NIGC00000000
PKSI.component_12,augustus_masked-NIGC01000010.1-processed-gene-0.5-mRNA-1,NIGC00000000
PKSI.component_12,maker-NIGC01000010.1-augustus-gene-0.37-mRNA-1,NIGC00000000
PKSI.component_12,maker-NIGC01000010.1-augustus-gene-0.36-mRNA-1,NIGC00000000
PKSI.component_12,augustus_masked-NIGC01000010.1-processed-gene-0.1-mRNA-1,NIGC00000000
PKSI.component_12,maker-NIGC01000010.1-augustus-gene-0.35-mRNA-1,NIGC00000000
PKSI.component_12,maker-NIGC01000010.1-augustus-gene-0.32-mRNA-1,NIGC00000000
PKSI.component_12,maker-NIGC01000010.1-augustus-gene-0.34-mRNA-1,NIGC00000000
mix.component_65,augustus_masked-NIGC01000010.1-processed-gene-0.0-mRNA-1,NIGC00000000
mix.component_65,augustus_masked-NIGC01000010.1-processed-gene-0.6-mRNA-1,NIGC00000000
mix.component_65,maker-NIGC01000010.1-augustus-gene-0.33-mRNA-1,NIGC00000000
mix.component_65,augustus_masked-NIGC01000010.1-processed-gene-0.5-mRNA-1,NIGC00000000
mix.component_65,augustus_masked-NIGC01000010.1-processed-gene-0.1-mRNA-1,NIGC00000000
mix.component_65,maker-NIGC01000010.1-augustus-gene-0.32-mRNA-1,NIGC00000000
NRPS.component_12,augustus_masked-NIGC01000010.1-processed-gene-0.0-mRNA-1,NIGC00000000
NRPS.component_12,augustus_masked-NIGC01000010.1-processed-gene-0.6-mRNA-1,NIGC00000000
NRPS.component_12,maker-NIGC01000010.1-augustus-gene-0.33-mRNA-1,NIGC00000000
NRPS.component_12,augustus_masked-NIGC01000010.1-processed-gene-0.5-mRNA-1,NIGC00000000
NRPS.component_12,augustus_masked-NIGC01000010.1-processed-gene-0.1-mRNA-1,NIGC00000000
NRPS.component_12,maker-NIGC01000010.1-augustus-gene-0.32-mRNA-1,NIGC00000000
mix.component_3,augustus_masked-NIGC01000010.1-processed-gene-0.0-mRNA-1,NIGC00000000
mix.component_3,augustus_masked-NIGC01000010.1-processed-gene-0.6-mRNA-1,NIGC00000000
mix.component_3,maker-NIGC01000010.1-augustus-gene-0.33-mRNA-1,NIGC00000000
mix.component_3,augustus_masked-NIGC01000010.1-processed-gene-0.5-mRNA-1,NIGC00000000
mix.component_3,augustus_masked-NIGC01000010.1-processed-gene-0.1-mRNA-1,NIGC00000000
mix.component_3,maker-NIGC01000010.1-augustus-gene-0.35-mRNA-1,NIGC00000000
mix.component_3,maker-NIGC01000010.1-augustus-gene-0.32-mRNA-1,NIGC00000000
mix.component_3,maker-NIGC01000010.1-augustus-gene-0.34-mRNA-1,NIGC00000000
NRPS.component_5,augustus_masked-NIGC01000010.1-processed-gene-0.0-mRNA-1,NIGC00000000
NRPS.component_5,augustus_masked-NIGC01000010.1-processed-gene-0.6-mRNA-1,NIGC00000000
NRPS.component_5,maker-NIGC01000010.1-augustus-gene-0.33-mRNA-1,NIGC00000000
NRPS.component_5,augustus_masked-NIGC01000010.1-processed-gene-0.5-mRNA-1,NIGC00000000
NRPS.component_5,augustus_masked-NIGC01000010.1-processed-gene-0.1-mRNA-1,NIGC00000000
NRPS.component_5,maker-NIGC01000010.1-augustus-gene-0.35-mRNA-1,NIGC00000000
NRPS.component_5,maker-NIGC01000010.1-augustus-gene-0.32-mRNA-1,NIGC00000000
NRPS.component_5,maker-NIGC01000010.1-augustus-gene-0.34-mRNA-1,NIGC00000000
NA,maker-NIGD01000001.1-augustus-gene-0.11-mRNA-1,NIGD00000000
mix.component_11,augustus_masked-NIGD01000001.1-processed-gene-0.1-mRNA-1,NIGD00000000
mix.component_11,augustus_masked-NIGD01000001.1-processed-gene-0.2-mRNA-1,NIGD00000000
mix.component_11,maker-NIGD01000001.1-augustus-gene-0.11-mRNA-1,NIGD00000000
mix.component_47,augustus_masked-NIGD01000001.1-processed-gene-0.1-mRNA-1,NIGD00000000
mix.component_47,maker-NIGD01000001.1-augustus-gene-0.11-mRNA-1,NIGD00000000
PKSI.component_1,augustus_masked-NIGD01000001.1-processed-gene-0.1-mRNA-1,NIGD00000000
PKSI.component_1,maker-NIGD01000001.1-augustus-gene-0.11-mRNA-1,NIGD00000000
mix.component_4,maker-NIGD01000001.1-augustus-gene-0.11-mRNA-1,NIGD00000000
Others.component_3,maker-NIGD01000001.1-augustus-gene-0.11-mRNA-1,NIGD00000000
NA,augustus_masked-NIGD01000002.1-processed-gene-0.0-mRNA-1,NIGD00000000
NA,maker-NIGD01000002.1-augustus-gene-0.11-mRNA-1,NIGD00000000
NA,maker-NIGD01000003.1-augustus-gene-0.3-mRNA-1,NIGD00000000
NA,maker-NIGD01000003.1-augustus-gene-0.4-mRNA-1,NIGD00000000
NA,maker-NIGD01000003.1-augustus-gene-0.2-mRNA-1,NIGD00000000
NA,augustus_masked-NIGD01000003.1-processed-gene-0.16-mRNA-1,NIGD00000000
NA,maker-NIGD01000003.1-augustus-gene-0.0-mRNA-1,NIGD00000000
mix.component_17,maker-NIGD01000003.1-augustus-gene-0.3-mRNA-1,NIGD00000000
mix.component_17,maker-NIGD01000003.1-augustus-gene-0.5-mRNA-1,NIGD00000000
mix.component_17,maker-NIGD01000003.1-augustus-gene-0.4-mRNA-1,NIGD00000000
mix.component_17,maker-NIGD01000003.1-augustus-gene-0.2-mRNA-1,NIGD00000000
mix.component_17,augustus_masked-NIGD01000003.1-processed-gene-0.16-mRNA-1,NIGD00000000
mix.component_17,maker-NIGD01000003.1-augustus-gene-0.0-mRNA-1,NIGD00000000
NRPS.component_8,maker-NIGD01000003.1-augustus-gene-0.3-mRNA-1,NIGD00000000
NRPS.component_8,maker-NIGD01000003.1-augustus-gene-0.5-mRNA-1,NIGD00000000
NRPS.component_8,maker-NIGD01000003.1-augustus-gene-0.4-mRNA-1,NIGD00000000
NRPS.component_8,maker-NIGD01000003.1-augustus-gene-0.2-mRNA-1,NIGD00000000
NRPS.component_8,augustus_masked-NIGD01000003.1-processed-gene-0.16-mRNA-1,NIGD00000000
NRPS.component_8,maker-NIGD01000003.1-augustus-gene-0.0-mRNA-1,NIGD00000000
PKS-NRP_Hybrids.component_2,maker-NIGD01000003.1-augustus-gene-0.3-mRNA-1,NIGD00000000
PKS-NRP_Hybrids.component_2,maker-NIGD01000003.1-augustus-gene-0.5-mRNA-1,NIGD00000000
PKS-NRP_Hybrids.component_2,maker-NIGD01000003.1-augustus-gene-0.4-mRNA-1,NIGD00000000
PKS-NRP_Hybrids.component_2,maker-NIGD01000003.1-augustus-gene-0.2-mRNA-1,NIGD00000000
PKS-NRP_Hybrids.component_2,augustus_masked-NIGD01000003.1-processed-gene-0.16-mRNA-1,NIGD00000000
PKS-NRP_Hybrids.component_2,maker-NIGD01000003.1-augustus-gene-0.0-mRNA-1,NIGD00000000
PKSI.component_16,maker-NIGD01000003.1-augustus-gene-0.3-mRNA-1,NIGD00000000
PKSI.component_16,maker-NIGD01000003.1-augustus-gene-0.5-mRNA-1,NIGD00000000
PKSI.component_16,maker-NIGD01000003.1-augustus-gene-0.4-mRNA-1,NIGD00000000
PKSI.component_16,maker-NIGD01000003.1-augustus-gene-0.2-mRNA-1,NIGD00000000
PKSI.component_16,augustus_masked-NIGD01000003.1-processed-gene-0.16-mRNA-1,NIGD00000000
PKSI.component_16,maker-NIGD01000003.1-augustus-gene-0.0-mRNA-1,NIGD00000000
mix.component_20,maker-NIGD01000005.1-augustus-gene-0.1-mRNA-1,NIGD00000000
mix.component_20,maker-NIGD01000005.1-augustus-gene-0.0-mRNA-1,NIGD00000000
mix.component_20,augustus_masked-NIGD01000005.1-processed-gene-0.5-mRNA-1,NIGD00000000
mix.component_20,augustus_masked-NIGD01000005.1-processed-gene-0.3-mRNA-1,NIGD00000000
mix.component_20,augustus_masked-NIGD01000005.1-processed-gene-0.4-mRNA-1,NIGD00000000
mix.component_20,augustus_masked-NIGD01000005.1-processed-gene-0.2-mRNA-1,NIGD00000000
NRPS.component_6,maker-NIGD01000005.1-augustus-gene-0.1-mRNA-1,NIGD00000000
NRPS.component_6,maker-NIGD01000005.1-augustus-gene-0.0-mRNA-1,NIGD00000000
NRPS.component_6,augustus_masked-NIGD01000005.1-processed-gene-0.5-mRNA-1,NIGD00000000
NRPS.component_6,augustus_masked-NIGD01000005.1-processed-gene-0.3-mRNA-1,NIGD00000000
NRPS.component_6,augustus_masked-NIGD01000005.1-processed-gene-0.4-mRNA-1,NIGD00000000
NRPS.component_6,augustus_masked-NIGD01000005.1-processed-gene-0.2-mRNA-1,NIGD00000000
PKS-NRP_Hybrids.component_16,maker-NIGD01000005.1-augustus-gene-0.1-mRNA-1,NIGD00000000
PKS-NRP_Hybrids.component_16,maker-NIGD01000005.1-augustus-gene-0.0-mRNA-1,NIGD00000000
PKS-NRP_Hybrids.component_16,augustus_masked-NIGD01000005.1-processed-gene-0.5-mRNA-1,NIGD00000000
PKS-NRP_Hybrids.component_16,augustus_masked-NIGD01000005.1-processed-gene-0.3-mRNA-1,NIGD00000000
PKS-NRP_Hybrids.component_16,augustus_masked-NIGD01000005.1-processed-gene-0.4-mRNA-1,NIGD00000000
PKS-NRP_Hybrids.component_16,augustus_masked-NIGD01000005.1-processed-gene-0.2-mRNA-1,NIGD00000000
PKSI.component_12,maker-NIGD01000005.1-augustus-gene-0.1-mRNA-1,NIGD00000000
PKSI.component_12,maker-NIGD01000005.1-augustus-gene-0.0-mRNA-1,NIGD00000000
PKSI.component_12,augustus_masked-NIGD01000005.1-processed-gene-0.5-mRNA-1,NIGD00000000
PKSI.component_12,augustus_masked-NIGD01000005.1-processed-gene-0.3-mRNA-1,NIGD00000000
PKSI.component_12,augustus_masked-NIGD01000005.1-processed-gene-0.4-mRNA-1,NIGD00000000
PKSI.component_12,augustus_masked-NIGD01000005.1-processed-gene-0.2-mRNA-1,NIGD00000000
mix.component_65,maker-NIGD01000005.1-augustus-gene-0.1-mRNA-1,NIGD00000000
mix.component_65,maker-NIGD01000005.1-augustus-gene-0.0-mRNA-1,NIGD00000000
mix.component_65,augustus_masked-NIGD01000005.1-processed-gene-0.5-mRNA-1,NIGD00000000
mix.component_65,augustus_masked-NIGD01000005.1-processed-gene-0.3-mRNA-1,NIGD00000000
mix.component_65,augustus_masked-NIGD01000005.1-processed-gene-0.4-mRNA-1,NIGD00000000
mix.component_65,augustus_masked-NIGD01000005.1-processed-gene-0.2-mRNA-1,NIGD00000000
NRPS.component_12,maker-NIGD01000005.1-augustus-gene-0.1-mRNA-1,NIGD00000000
NRPS.component_12,maker-NIGD01000005.1-augustus-gene-0.0-mRNA-1,NIGD00000000
NRPS.component_12,augustus_masked-NIGD01000005.1-processed-gene-0.5-mRNA-1,NIGD00000000
NRPS.component_12,augustus_masked-NIGD01000005.1-processed-gene-0.3-mRNA-1,NIGD00000000
NRPS.component_12,augustus_masked-NIGD01000005.1-processed-gene-0.4-mRNA-1,NIGD00000000
NRPS.component_12,augustus_masked-NIGD01000005.1-processed-gene-0.2-mRNA-1,NIGD00000000
NRPS.component_48,maker-NIGD01000005.1-augustus-gene-0.1-mRNA-1,NIGD00000000
NRPS.component_48,maker-NIGD01000005.1-augustus-gene-0.0-mRNA-1,NIGD00000000
NRPS.component_48,augustus_masked-NIGD01000005.1-processed-gene-0.5-mRNA-1,NIGD00000000
NRPS.component_48,augustus_masked-NIGD01000005.1-processed-gene-0.3-mRNA-1,NIGD00000000
NRPS.component_48,augustus_masked-NIGD01000005.1-processed-gene-0.4-mRNA-1,NIGD00000000
NRPS.component_48,augustus_masked-NIGD01000005.1-processed-gene-0.2-mRNA-1,NIGD00000000
mix.component_22,augustus_masked-NIGD01000010.1-processed-gene-0.2-mRNA-1,NIGD00000000
mix.component_22,maker-NIGD01000010.1-augustus-gene-0.26-mRNA-1,NIGD00000000
mix.component_22,maker-NIGD01000010.1-augustus-gene-0.27-mRNA-1,NIGD00000000
mix.component_22,augustus_masked-NIGD01000010.1-processed-gene-0.4-mRNA-1,NIGD00000000
mix.component_22,augustus_masked-NIGD01000010.1-processed-gene-0.6-mRNA-1,NIGD00000000
mix.component_22,maker-NIGD01000010.1-augustus-gene-0.25-mRNA-1,NIGD00000000
Others.component_7,augustus_masked-NIGD01000010.1-processed-gene-0.2-mRNA-1,NIGD00000000
Others.component_7,maker-NIGD01000010.1-augustus-gene-0.26-mRNA-1,NIGD00000000
Others.component_7,maker-NIGD01000010.1-augustus-gene-0.27-mRNA-1,NIGD00000000
Others.component_7,augustus_masked-NIGD01000010.1-processed-gene-0.4-mRNA-1,NIGD00000000
Others.component_7,augustus_masked-NIGD01000010.1-processed-gene-0.6-mRNA-1,NIGD00000000
Others.component_7,maker-NIGD01000010.1-augustus-gene-0.25-mRNA-1,NIGD00000000
PKSI.component_15,augustus_masked-NIGD01000010.1-processed-gene-0.2-mRNA-1,NIGD00000000
PKSI.component_15,maker-NIGD01000010.1-augustus-gene-0.26-mRNA-1,NIGD00000000
PKSI.component_15,maker-NIGD01000010.1-augustus-gene-0.27-mRNA-1,NIGD00000000
PKSI.component_15,augustus_masked-NIGD01000010.1-processed-gene-0.4-mRNA-1,NIGD00000000
PKSI.component_15,augustus_masked-NIGD01000010.1-processed-gene-0.6-mRNA-1,NIGD00000000
PKSI.component_15,maker-NIGD01000010.1-augustus-gene-0.25-mRNA-1,NIGD00000000
mix.component_16,maker-NIGD01000011.1-augustus-gene-0.22-mRNA-1,NIGD00000000
mix.component_16,maker-NIGD01000011.1-augustus-gene-0.20-mRNA-1,NIGD00000000
mix.component_16,maker-NIGD01000011.1-augustus-gene-0.21-mRNA-1,NIGD00000000
mix.component_16,augustus_masked-NIGD01000011.1-processed-gene-0.1-mRNA-1,NIGD00000000
Others.component_29,maker-NIGD01000011.1-augustus-gene-0.22-mRNA-1,NIGD00000000
Others.component_29,maker-NIGD01000011.1-augustus-gene-0.20-mRNA-1,NIGD00000000
Others.component_29,maker-NIGD01000011.1-augustus-gene-0.21-mRNA-1,NIGD00000000
Others.component_29,augustus_masked-NIGD01000011.1-processed-gene-0.1-mRNA-1,NIGD00000000
NA,maker-NIGD01000009.1-augustus-gene-0.17-mRNA-1,NIGD00000000
NA,maker-NIGD01000009.1-augustus-gene-0.16-mRNA-1,NIGD00000000
NA,maker-NIGD01000009.1-augustus-gene-0.20-mRNA-1,NIGD00000000
NA,maker-NIGD01000009.1-augustus-gene-0.19-mRNA-1,NIGD00000000
NA,maker-NIGD01000009.1-augustus-gene-0.18-mRNA-1,NIGD00000000
NA,augustus_masked-NIGD01000009.1-processed-gene-0.4-mRNA-1,NIGD00000000
mix.component_17,augustus_masked-NQYQ01000001.1-processed-gene-0.27-mRNA-1,NQYQ00000000
mix.component_17,augustus_masked-NQYQ01000001.1-processed-gene-0.23-mRNA-1,NQYQ00000000
mix.component_17,augustus_masked-NQYQ01000001.1-processed-gene-0.20-mRNA-1,NQYQ00000000
mix.component_17,maker-NQYQ01000001.1-augustus-gene-0.3-mRNA-1,NQYQ00000000
mix.component_17,augustus_masked-NQYQ01000001.1-processed-gene-0.21-mRNA-1,NQYQ00000000
mix.component_17,maker-NQYQ01000001.1-augustus-gene-0.4-mRNA-1,NQYQ00000000
mix.component_17,maker-NQYQ01000001.1-augustus-gene-0.2-mRNA-1,NQYQ00000000
