Orthogroup,group,BGC,Resistance,CAZyme,Lipase,Peptidase,Signaling,Virulence
OG0005502,Leafcutter,0,0,0,1,0,0,0
OG0005502,Lower,0,0,0,1,0,0,0
OG0005503,AllOutgroup,1,0,0,1,0,1,0
OG0005503,Higher,1,0,0,1,0,1,0
OG0005503,Leafcutter,1,0,0,1,0,1,0
OG0005503,Lower,1,0,0,1,0,1,0
OG0005507,AllOutgroup,0,0,1,1,0,0,0
OG0005507,Higher,0,0,1,1,0,0,0
OG0005507,Leafcutter,0,0,1,1,0,0,0
OG0005507,Lower,0,0,1,1,0,0,0
OG0005508,AllOutgroup,0,1,0,1,0,0,0
OG0005508,Higher,0,1,0,1,0,0,0
OG0005508,Leafcutter,0,1,0,1,0,0,0
OG0005508,Lower,0,1,0,1,0,0,0
OG0005516,AllOutgroup,1,0,0,0,0,0,0
OG0005516,Higher,1,0,0,0,0,0,0
OG0005516,Leafcutter,1,0,0,0,0,0,0
OG0005516,Lower,1,0,0,0,0,0,0
OG0005518,AllOutgroup,1,0,0,0,0,0,1
OG0005518,Higher,1,0,0,0,0,0,1
OG0005518,Leafcutter,1,0,0,0,0,0,1
OG0005518,Lower,1,0,0,0,0,0,1
OG0005521,AllOutgroup,1,0,0,0,1,0,0
OG0005521,Higher,1,0,0,0,1,0,0
OG0005521,Leafcutter,1,0,0,0,1,0,0
OG0005521,Lower,1,0,0,0,1,0,0
OG0005522,AllOutgroup,1,0,0,0,0,0,0
OG0005522,Higher,1,0,0,0,0,0,0
OG0005522,Leafcutter,1,0,0,0,0,0,0
OG0005522,Lower,1,0,0,0,0,0,0
OG0005524,AllOutgroup,0,0,0,1,0,1,0
OG0005524,Higher,0,0,0,1,0,1,0
OG0005524,Leafcutter,0,0,0,1,0,1,0
OG0005524,Lower,0,0,0,1,0,1,0
OG0005525,AllOutgroup,1,0,0,0,0,1,0
OG0005525,Higher,1,0,0,0,0,1,0
OG0005525,Leafcutter,1,0,0,0,0,1,0
OG0005525,Lower,1,0,0,0,0,1,0
OG0005527,AllOutgroup,0,0,0,0,0,1,0
OG0005527,Higher,0,0,0,0,0,1,0
OG0005527,Leafcutter,0,0,0,0,0,1,0
OG0005527,Lower,0,0,0,0,0,1,0
OG0005528,AllOutgroup,1,0,0,0,0,0,0
OG0005528,Higher,1,0,0,0,0,0,0
OG0005528,Leafcutter,1,0,0,0,0,0,0
OG0005528,Lower,1,0,0,0,0,0,0
OG0005530,AllOutgroup,1,1,0,0,0,0,1
OG0005530,Higher,1,1,0,0,0,0,1
OG0005530,Leafcutter,1,1,0,0,0,0,1
OG0005530,Lower,1,1,0,0,0,0,1
OG0005531,AllOutgroup,1,0,0,0,0,0,1
OG0005531,Higher,1,0,0,0,0,0,1
OG0005531,Leafcutter,1,0,0,0,0,0,1
OG0005531,Lower,1,0,0,0,0,0,1
OG0005532,AllOutgroup,1,0,0,0,0,1,1
OG0005532,Higher,1,0,0,0,0,1,1
OG0005532,Leafcutter,1,0,0,0,0,1,1
OG0005532,Lower,1,0,0,0,0,1,1
OG0005535,AllOutgroup,1,0,0,0,0,0,0
OG0005535,Higher,1,0,0,0,0,0,0
OG0005535,Leafcutter,1,0,0,0,0,0,0
OG0005535,Lower,1,0,0,0,0,0,0
OG0005539,AllOutgroup,1,0,0,0,0,0,0
OG0005539,Higher,1,0,0,0,0,0,0
OG0005539,Leafcutter,1,0,0,0,0,0,0
OG0005539,Lower,1,0,0,0,0,0,0
OG0005540,AllOutgroup,1,0,0,0,0,0,1
OG0005540,Higher,1,0,0,0,0,0,1
OG0005540,Leafcutter,1,0,0,0,0,0,1
OG0005540,Lower,1,0,0,0,0,0,1
OG0005542,AllOutgroup,1,0,0,0,0,0,1
OG0005542,Higher,1,0,0,0,0,0,1
OG0005542,Leafcutter,1,0,0,0,0,0,1
OG0005542,Lower,1,0,0,0,0,0,1
OG0005544,AllOutgroup,1,0,1,1,1,1,1
OG0005544,Higher,1,0,1,1,1,1,1
OG0005544,Leafcutter,1,0,1,1,1,1,1
OG0005544,Lower,1,0,1,1,1,1,1
OG0005547,AllOutgroup,0,0,0,0,1,0,0
OG0005547,Higher,0,0,0,0,1,0,0
OG0005547,Leafcutter,0,0,0,0,1,0,0
OG0005547,Lower,0,0,0,0,1,0,0
OG0005550,AllOutgroup,1,0,0,0,0,0,0
OG0005550,Higher,1,0,0,0,0,0,0
OG0005550,Leafcutter,1,0,0,0,0,0,0
OG0005550,Lower,1,0,0,0,0,0,0
OG0005554,AllOutgroup,0,1,0,0,0,0,1
OG0005554,Higher,0,1,0,0,0,0,1
OG0005554,Leafcutter,0,1,0,0,0,0,1
OG0005554,Lower,0,1,0,0,0,0,1
OG0005556,AllOutgroup,0,0,0,0,0,1,0
OG0005556,Higher,0,0,0,0,0,1,0
OG0005556,Leafcutter,0,0,0,0,0,1,0
OG0005556,Lower,0,0,0,0,0,1,0
OG0005557,AllOutgroup,0,0,0,0,0,0,1
OG0005557,Higher,0,0,0,0,0,0,1
OG0005557,Leafcutter,0,0,0,0,0,0,1
OG0005557,Lower,0,0,0,0,0,0,1
OG0005558,AllOutgroup,0,0,0,0,0,1,0
OG0005558,Higher,0,0,0,0,0,1,0
OG0005558,Leafcutter,0,0,0,0,0,1,0
OG0005558,Lower,0,0,0,0,0,1,0
OG0005560,AllOutgroup,1,0,0,0,0,0,0
OG0005560,Higher,1,0,0,0,0,0,0
OG0005560,Leafcutter,1,0,0,0,0,0,0
OG0005560,Lower,1,0,0,0,0,0,0
OG0005563,AllOutgroup,0,0,0,0,0,1,0
OG0005563,Higher,0,0,0,0,0,1,0
OG0005563,Leafcutter,0,0,0,0,0,1,0
OG0005563,Lower,0,0,0,0,0,1,0
OG0005566,AllOutgroup,0,0,0,1,1,0,1
OG0005566,Higher,0,0,0,1,1,0,1
OG0005566,Leafcutter,0,0,0,1,1,0,1
OG0005566,Lower,0,0,0,1,1,0,1
OG0005568,AllOutgroup,0,0,0,1,0,0,0
OG0005568,Higher,0,0,0,1,0,0,0
OG0005568,Leafcutter,0,0,0,1,0,0,0
OG0005568,Lower,0,0,0,1,0,0,0
OG0005570,AllOutgroup,0,0,0,1,1,0,0
OG0005570,Higher,0,0,0,1,1,0,0
OG0005570,Leafcutter,0,0,0,1,1,0,0
OG0005570,Lower,0,0,0,1,1,0,0
OG0005576,AllOutgroup,0,0,0,0,0,1,0
OG0005576,Higher,0,0,0,0,0,1,0
OG0005576,Leafcutter,0,0,0,0,0,1,0
OG0005576,Lower,0,0,0,0,0,1,0
OG0005577,AllOutgroup,0,0,0,1,0,0,0
OG0005577,Higher,0,0,0,1,0,0,0
OG0005577,Leafcutter,0,0,0,1,0,0,0
OG0005577,Lower,0,0,0,1,0,0,0
OG0005581,AllOutgroup,0,0,0,0,0,1,0
OG0005581,Higher,0,0,0,0,0,1,0
OG0005581,Leafcutter,0,0,0,0,0,1,0
OG0005581,Lower,0,0,0,0,0,1,0
OG0005582,AllOutgroup,0,1,0,0,0,0,0
OG0005582,Higher,0,1,0,0,0,0,0
OG0005582,Leafcutter,0,1,0,0,0,0,0
OG0005582,Lower,0,1,0,0,0,0,0
OG0005587,AllOutgroup,0,0,0,0,0,1,0
OG0005587,Higher,0,0,0,0,0,1,0
OG0005587,Leafcutter,0,0,0,0,0,1,0
OG0005587,Lower,0,0,0,0,0,1,0
OG0005592,AllOutgroup,0,0,1,1,0,1,1
OG0005592,Higher,0,0,1,1,0,1,1
OG0005592,Leafcutter,0,0,1,1,0,1,1
OG0005592,Lower,0,0,1,1,0,1,1
OG0005595,AllOutgroup,0,0,0,1,0,0,0
OG0005595,Higher,0,0,0,1,0,0,0
OG0005595,Leafcutter,0,0,0,1,0,0,0
OG0005595,Lower,0,0,0,1,0,0,0
OG0005597,AllOutgroup,0,0,0,0,1,0,0
OG0005597,Higher,0,0,0,0,1,0,0
OG0005597,Leafcutter,0,0,0,0,1,0,0
OG0005597,Lower,0,0,0,0,1,0,0
OG0005598,AllOutgroup,0,0,1,1,0,0,1
OG0005598,Higher,0,0,1,1,0,0,1
OG0005598,Leafcutter,0,0,1,1,0,0,1
OG0005598,Lower,0,0,1,1,0,0,1
OG0005600,AllOutgroup,1,0,1,0,0,0,0
OG0005600,Higher,1,0,1,0,0,0,0
OG0005600,Leafcutter,1,0,1,0,0,0,0
OG0005600,Lower,1,0,1,0,0,0,0
OG0005607,AllOutgroup,1,0,0,0,0,0,0
OG0005607,Higher,1,0,0,0,0,0,0
OG0005607,Leafcutter,1,0,0,0,0,0,0
OG0005607,Lower,1,0,0,0,0,0,0
OG0005610,AllOutgroup,0,0,1,0,0,1,1
OG0005610,Higher,0,0,1,0,0,1,1
OG0005610,Leafcutter,0,0,1,0,0,1,1
OG0005610,Lower,0,0,1,0,0,1,1
OG0005611,AllOutgroup,0,0,0,0,0,0,1
OG0005611,Higher,0,0,0,0,0,0,1
OG0005611,Leafcutter,0,0,0,0,0,0,1
OG0005611,Lower,0,0,0,0,0,0,1
OG0005612,AllOutgroup,0,0,0,0,0,1,1
OG0005612,Higher,0,0,0,0,0,1,1
OG0005612,Leafcutter,0,0,0,0,0,1,1
OG0005612,Lower,0,0,0,0,0,1,1
OG0005617,AllOutgroup,0,0,0,0,0,1,0
OG0005617,Higher,0,0,0,0,0,1,0
OG0005617,Leafcutter,0,0,0,0,0,1,0
OG0005617,Lower,0,0,0,0,0,1,0
OG0005618,AllOutgroup,0,0,0,0,0,0,1
OG0005618,Higher,0,0,0,0,0,0,1
OG0005618,Leafcutter,0,0,0,0,0,0,1
OG0005618,Lower,0,0,0,0,0,0,1
OG0005625,AllOutgroup,1,0,0,0,0,0,0
OG0005625,Higher,1,0,0,0,0,0,0
OG0005625,Leafcutter,1,0,0,0,0,0,0
OG0005625,Lower,1,0,0,0,0,0,0
OG0005626,AllOutgroup,0,0,1,1,1,1,1
OG0005626,Higher,0,0,1,1,1,1,1
OG0005626,Leafcutter,0,0,1,1,1,1,1
OG0005626,Lower,0,0,1,1,1,1,1
OG0005636,AllOutgroup,1,0,0,0,0,0,1
OG0005636,Higher,1,0,0,0,0,0,1
OG0005636,Leafcutter,1,0,0,0,0,0,1
OG0005636,Lower,1,0,0,0,0,0,1
OG0005637,AllOutgroup,1,0,0,0,0,0,0
OG0005637,Higher,1,0,0,0,0,0,0
OG0005637,Leafcutter,1,0,0,0,0,0,0
OG0005637,Lower,1,0,0,0,0,0,0
OG0005639,AllOutgroup,1,0,0,0,1,0,1
OG0005639,Higher,1,0,0,0,1,0,1
OG0005639,Leafcutter,1,0,0,0,1,0,1
OG0005639,Lower,1,0,0,0,1,0,1
OG0005640,AllOutgroup,1,0,0,0,0,0,0
OG0005640,Higher,1,0,0,0,0,0,0
OG0005640,Leafcutter,1,0,0,0,0,0,0
OG0005640,Lower,1,0,0,0,0,0,0
OG0005641,AllOutgroup,1,0,0,0,1,0,0
OG0005641,Higher,1,0,0,0,1,0,0
OG0005641,Leafcutter,1,0,0,0,1,0,0
OG0005641,Lower,1,0,0,0,1,0,0
OG0005647,AllOutgroup,1,0,0,0,0,0,0
OG0005647,Higher,1,0,0,0,0,0,0
OG0005647,Leafcutter,1,0,0,0,0,0,0
OG0005647,Lower,1,0,0,0,0,0,0
OG0005651,AllOutgroup,0,0,0,1,0,0,0
OG0005651,Higher,0,0,0,1,0,0,0
OG0005651,Leafcutter,0,0,0,1,0,0,0
OG0005651,Lower,0,0,0,1,0,0,0
OG0005653,AllOutgroup,0,0,0,0,0,1,0
OG0005653,Higher,0,0,0,0,0,1,0
OG0005653,Leafcutter,0,0,0,0,0,1,0
OG0005653,Lower,0,0,0,0,0,1,0
OG0005656,AllOutgroup,1,0,0,0,0,0,0
OG0005656,Higher,1,0,0,0,0,0,0
OG0005656,Leafcutter,1,0,0,0,0,0,0
OG0005656,Lower,1,0,0,0,0,0,0
OG0005657,AllOutgroup,1,1,0,1,0,1,0
OG0005657,Higher,1,1,0,1,0,1,0
OG0005657,Leafcutter,1,1,0,1,0,1,0
OG0005657,Lower,1,1,0,1,0,1,0
OG0005658,AllOutgroup,0,0,1,0,0,0,1
OG0005658,Higher,0,0,1,0,0,0,1
OG0005658,Leafcutter,0,0,1,0,0,0,1
OG0005658,Lower,0,0,1,0,0,0,1
OG0005659,AllOutgroup,0,0,0,0,0,0,1
OG0005659,Higher,0,0,0,0,0,0,1
OG0005659,Leafcutter,0,0,0,0,0,0,1
OG0005659,Lower,0,0,0,0,0,0,1
OG0005660,AllOutgroup,0,0,0,1,0,1,1
OG0005660,Higher,0,0,0,1,0,1,1
OG0005660,Leafcutter,0,0,0,1,0,1,1
OG0005660,Lower,0,0,0,1,0,1,1
OG0005662,AllOutgroup,1,0,0,0,0,0,1
OG0005662,Higher,1,0,0,0,0,0,1
OG0005662,Leafcutter,1,0,0,0,0,0,1
OG0005662,Lower,1,0,0,0,0,0,1
OG0005663,AllOutgroup,1,0,0,0,0,0,0
OG0005663,Higher,1,0,0,0,0,0,0
OG0005663,Leafcutter,1,0,0,0,0,0,0
OG0005663,Lower,1,0,0,0,0,0,0
OG0005664,AllOutgroup,0,0,0,0,1,1,1
OG0005664,Higher,0,0,0,0,1,1,1
OG0005664,Leafcutter,0,0,0,0,1,1,1
OG0005664,Lower,0,0,0,0,1,1,1
OG0005665,AllOutgroup,0,0,0,0,1,0,0
OG0005665,Higher,0,0,0,0,1,0,0
OG0005665,Leafcutter,0,0,0,0,1,0,0
OG0005665,Lower,0,0,0,0,1,0,0
OG0005667,AllOutgroup,0,0,0,0,0,0,1
OG0005667,Higher,0,0,0,0,0,0,1
OG0005667,Leafcutter,0,0,0,0,0,0,1
OG0005667,Lower,0,0,0,0,0,0,1
OG0005668,AllOutgroup,1,0,0,0,0,0,0
OG0005668,Higher,1,0,0,0,0,0,0
OG0005668,Leafcutter,1,0,0,0,0,0,0
OG0005668,Lower,1,0,0,0,0,0,0
OG0005669,AllOutgroup,1,0,0,0,0,1,0
OG0005669,Higher,1,0,0,0,0,1,0
OG0005669,Leafcutter,1,0,0,0,0,1,0
OG0005669,Lower,1,0,0,0,0,1,0
OG0005670,AllOutgroup,0,0,1,0,0,1,1
OG0005670,Higher,0,0,1,0,0,1,1
OG0005670,Leafcutter,0,0,1,0,0,1,1
OG0005670,Lower,0,0,1,0,0,1,1
OG0005671,AllOutgroup,0,0,0,0,0,0,1
OG0005671,Higher,0,0,0,0,0,0,1
OG0005671,Leafcutter,0,0,0,0,0,0,1
OG0005671,Lower,0,0,0,0,0,0,1
OG0005672,AllOutgroup,0,0,1,0,0,0,0
OG0005672,Higher,0,0,1,0,0,0,0
OG0005672,Leafcutter,0,0,1,0,0,0,0
OG0005672,Lower,0,0,1,0,0,0,0
OG0005673,AllOutgroup,0,0,0,1,0,1,0
OG0005673,Higher,0,0,0,1,0,1,0
OG0005673,Leafcutter,0,0,0,1,0,1,0
OG0005673,Lower,0,0,0,1,0,1,0
OG0005682,AllOutgroup,1,0,0,0,0,0,0
OG0005682,Higher,1,0,0,0,0,0,0
OG0005682,Leafcutter,1,0,0,0,0,0,0
OG0005682,Lower,1,0,0,0,0,0,0
OG0005684,AllOutgroup,0,0,0,0,0,1,1
OG0005684,Higher,0,0,0,0,0,1,1
OG0005684,Leafcutter,0,0,0,0,0,1,1
OG0005684,Lower,0,0,0,0,0,1,1
OG0005687,AllOutgroup,1,0,0,0,0,1,0
OG0005687,Higher,1,0,0,0,0,1,0
OG0005687,Leafcutter,1,0,0,0,0,1,0
OG0005687,Lower,1,0,0,0,0,1,0
OG0005689,AllOutgroup,1,0,0,1,0,0,0
OG0005689,Higher,1,0,0,1,0,0,0
OG0005689,Leafcutter,1,0,0,1,0,0,0
OG0005689,Lower,1,0,0,1,0,0,0
OG0005693,AllOutgroup,1,0,0,0,0,0,0
OG0005693,Higher,1,0,0,0,0,0,0
OG0005693,Leafcutter,1,0,0,0,0,0,0
OG0005693,Lower,1,0,0,0,0,0,0
OG0005694,AllOutgroup,1,0,0,0,0,0,1
OG0005694,Higher,1,0,0,0,0,0,1
OG0005694,Leafcutter,1,0,0,0,0,0,1
OG0005694,Lower,1,0,0,0,0,0,1
OG0005695,AllOutgroup,1,1,0,1,0,0,0
OG0005695,Higher,1,1,0,1,0,0,0
OG0005695,Leafcutter,1,1,0,1,0,0,0
OG0005695,Lower,1,1,0,1,0,0,0
OG0005698,AllOutgroup,0,0,1,0,0,0,1
OG0005698,Higher,0,0,1,0,0,0,1
OG0005698,Leafcutter,0,0,1,0,0,0,1
OG0005698,Lower,0,0,1,0,0,0,1
OG0005700,AllOutgroup,1,0,0,1,0,0,0
OG0005700,Higher,1,0,0,1,0,0,0
OG0005700,Leafcutter,1,0,0,1,0,0,0
OG0005700,Lower,1,0,0,1,0,0,0
OG0005701,AllOutgroup,0,0,1,0,0,1,1
OG0005701,Higher,0,0,1,0,0,1,1
OG0005701,Leafcutter,0,0,1,0,0,1,1
OG0005701,Lower,0,0,1,0,0,1,1
OG0005702,AllOutgroup,0,0,0,1,0,1,0
OG0005702,Higher,0,0,0,1,0,1,0
OG0005702,Leafcutter,0,0,0,1,0,1,0
OG0005702,Lower,0,0,0,1,0,1,0
OG0005703,AllOutgroup,1,0,0,0,0,1,0
OG0005703,Higher,1,0,0,0,0,1,0
OG0005703,Leafcutter,1,0,0,0,0,1,0
OG0005703,Lower,1,0,0,0,0,1,0
OG0005706,AllOutgroup,1,0,0,1,0,1,0
OG0005706,Higher,1,0,0,1,0,1,0
OG0005706,Leafcutter,1,0,0,1,0,1,0
OG0005706,Lower,1,0,0,1,0,1,0
OG0005708,AllOutgroup,1,1,1,0,0,0,0
OG0005708,Higher,1,1,1,0,0,0,0
OG0005708,Leafcutter,1,1,1,0,0,0,0
OG0005708,Lower,1,1,1,0,0,0,0
OG0005713,AllOutgroup,1,0,0,1,0,0,0
OG0005713,Higher,1,0,0,1,0,0,0
OG0005713,Leafcutter,1,0,0,1,0,0,0
OG0005713,Lower,1,0,0,1,0,0,0
OG0005715,AllOutgroup,0,0,0,0,0,1,0
OG0005715,Higher,0,0,0,0,0,1,0
OG0005715,Leafcutter,0,0,0,0,0,1,0
OG0005715,Lower,0,0,0,0,0,1,0
OG0005716,AllOutgroup,0,0,0,0,0,0,1
OG0005716,Higher,0,0,0,0,0,0,1
OG0005716,Leafcutter,0,0,0,0,0,0,1
OG0005716,Lower,0,0,0,0,0,0,1
OG0005717,AllOutgroup,1,0,0,0,0,0,0
OG0005717,Higher,1,0,0,0,0,0,0
OG0005717,Leafcutter,1,0,0,0,0,0,0
OG0005717,Lower,1,0,0,0,0,0,0
OG0005721,AllOutgroup,0,0,0,1,0,0,0
OG0005721,Higher,0,0,0,1,0,0,0
OG0005721,Leafcutter,0,0,0,1,0,0,0
OG0005721,Lower,0,0,0,1,0,0,0
OG0005723,AllOutgroup,0,0,0,1,0,0,0
OG0005723,Higher,0,0,0,1,0,0,0
OG0005723,Leafcutter,0,0,0,1,0,0,0
OG0005723,Lower,0,0,0,1,0,0,0
OG0005726,AllOutgroup,0,0,0,1,0,0,0
OG0005726,Higher,0,0,0,1,0,0,0
OG0005726,Leafcutter,0,0,0,1,0,0,0
OG0005726,Lower,0,0,0,1,0,0,0
OG0005732,AllOutgroup,0,0,0,1,1,0,0
OG0005732,Higher,0,0,0,1,1,0,0
OG0005732,Leafcutter,0,0,0,1,1,0,0
OG0005732,Lower,0,0,0,1,1,0,0
OG0005733,AllOutgroup,1,0,0,0,0,1,0
OG0005733,Higher,1,0,0,0,0,1,0
OG0005733,Leafcutter,1,0,0,0,0,1,0
OG0005733,Lower,1,0,0,0,0,1,0
OG0005736,AllOutgroup,0,0,0,1,0,0,0
OG0005736,Higher,0,0,0,1,0,0,0
OG0005736,Leafcutter,0,0,0,1,0,0,0
OG0005736,Lower,0,0,0,1,0,0,0
OG0005740,AllOutgroup,1,0,0,0,0,1,1
OG0005740,Higher,1,0,0,0,0,1,1
OG0005740,Leafcutter,1,0,0,0,0,1,1
OG0005740,Lower,1,0,0,0,0,1,1
OG0005742,AllOutgroup,1,0,0,0,0,0,0
OG0005742,Higher,1,0,0,0,0,0,0
OG0005742,Leafcutter,1,0,0,0,0,0,0
OG0005742,Lower,1,0,0,0,0,0,0
OG0005746,AllOutgroup,1,0,0,0,0,0,0
OG0005746,Higher,1,0,0,0,0,0,0
OG0005746,Leafcutter,1,0,0,0,0,0,0
OG0005746,Lower,1,0,0,0,0,0,0
OG0005747,AllOutgroup,0,0,0,1,0,0,0
OG0005747,Higher,0,0,0,1,0,0,0
OG0005747,Leafcutter,0,0,0,1,0,0,0
OG0005747,Lower,0,0,0,1,0,0,0
OG0005751,AllOutgroup,1,0,0,1,0,1,0
OG0005751,Higher,1,0,0,1,0,1,0
OG0005751,Leafcutter,1,0,0,1,0,1,0
OG0005751,Lower,1,0,0,1,0,1,0
OG0005752,AllOutgroup,0,0,0,0,0,1,0
OG0005752,Higher,0,0,0,0,0,1,0
OG0005752,Leafcutter,0,0,0,0,0,1,0
OG0005752,Lower,0,0,0,0,0,1,0
OG0005753,AllOutgroup,1,0,0,0,0,0,0
OG0005753,Higher,1,0,0,0,0,0,0
OG0005753,Leafcutter,1,0,0,0,0,0,0
OG0005753,Lower,1,0,0,0,0,0,0
OG0005754,AllOutgroup,0,0,0,1,0,0,0
OG0005754,Higher,0,0,0,1,0,0,0
OG0005754,Leafcutter,0,0,0,1,0,0,0
OG0005754,Lower,0,0,0,1,0,0,0
OG0005763,AllOutgroup,0,0,0,0,0,0,1
OG0005763,Higher,0,0,0,0,0,0,1
OG0005763,Leafcutter,0,0,0,0,0,0,1
OG0005763,Lower,0,0,0,0,0,0,1
OG0005764,AllOutgroup,1,0,0,0,0,0,0
OG0005764,Higher,1,0,0,0,0,0,0
OG0005764,Leafcutter,1,0,0,0,0,0,0
OG0005764,Lower,1,0,0,0,0,0,0
OG0005765,AllOutgroup,0,1,0,0,0,0,0
OG0005765,Higher,0,1,0,0,0,0,0
OG0005765,Leafcutter,0,1,0,0,0,0,0
OG0005765,Lower,0,1,0,0,0,0,0
OG0005766,AllOutgroup,0,0,0,1,0,0,0
OG0005766,Higher,0,0,0,1,0,0,0
OG0005766,Leafcutter,0,0,0,1,0,0,0
OG0005766,Lower,0,0,0,1,0,0,0
OG0005770,AllOutgroup,0,0,0,1,1,1,0
OG0005770,Higher,0,0,0,1,1,1,0
OG0005770,Leafcutter,0,0,0,1,1,1,0
OG0005770,Lower,0,0,0,1,1,1,0
OG0005777,AllOutgroup,0,1,0,0,0,0,1
OG0005777,Higher,0,1,0,0,0,0,1
OG0005777,Leafcutter,0,1,0,0,0,0,1
OG0005777,Lower,0,1,0,0,0,0,1
OG0005782,AllOutgroup,1,0,0,0,0,1,0
OG0005782,Higher,1,0,0,0,0,1,0
OG0005782,Leafcutter,1,0,0,0,0,1,0
OG0005782,Lower,1,0,0,0,0,1,0
OG0005786,AllOutgroup,0,0,0,0,0,1,0
OG0005786,Higher,0,0,0,0,0,1,0
OG0005786,Leafcutter,0,0,0,0,0,1,0
OG0005786,Lower,0,0,0,0,0,1,0
OG0005789,AllOutgroup,1,0,0,1,1,1,1
OG0005789,Higher,1,0,0,1,1,1,1
OG0005789,Leafcutter,1,0,0,1,1,1,1
OG0005789,Lower,1,0,0,1,1,1,1
OG0005790,AllOutgroup,0,0,0,0,0,0,1
OG0005790,Higher,0,0,0,0,0,0,1
OG0005790,Leafcutter,0,0,0,0,0,0,1
OG0005790,Lower,0,0,0,0,0,0,1
OG0005794,AllOutgroup,0,0,0,0,0,1,0
OG0005794,Higher,0,0,0,0,0,1,0
OG0005794,Leafcutter,0,0,0,0,0,1,0
OG0005794,Lower,0,0,0,0,0,1,0
OG0005798,AllOutgroup,1,0,0,0,0,1,0
OG0005798,Higher,1,0,0,0,0,1,0
OG0005798,Leafcutter,1,0,0,0,0,1,0
OG0005798,Lower,1,0,0,0,0,1,0
OG0005800,AllOutgroup,0,0,0,0,0,1,0
OG0005800,Higher,0,0,0,0,0,1,0
OG0005800,Leafcutter,0,0,0,0,0,1,0
OG0005800,Lower,0,0,0,0,0,1,0
OG0005802,AllOutgroup,0,0,0,1,0,0,0
OG0005802,Higher,0,0,0,1,0,0,0
OG0005802,Leafcutter,0,0,0,1,0,0,0
OG0005802,Lower,0,0,0,1,0,0,0
OG0005803,AllOutgroup,1,0,0,0,0,0,0
OG0005803,Higher,1,0,0,0,0,0,0
OG0005803,Leafcutter,1,0,0,0,0,0,0
OG0005803,Lower,1,0,0,0,0,0,0
OG0005809,AllOutgroup,0,0,0,0,0,1,0
OG0005809,Higher,0,0,0,0,0,1,0
OG0005809,Leafcutter,0,0,0,0,0,1,0
OG0005809,Lower,0,0,0,0,0,1,0
OG0005813,AllOutgroup,0,0,0,0,0,1,0
OG0005813,Higher,0,0,0,0,0,1,0
OG0005813,Leafcutter,0,0,0,0,0,1,0
OG0005813,Lower,0,0,0,0,0,1,0
OG0005814,AllOutgroup,1,0,0,0,0,0,0
OG0005814,Higher,1,0,0,0,0,0,0
OG0005814,Leafcutter,1,0,0,0,0,0,0
OG0005814,Lower,1,0,0,0,0,0,0
OG0005815,AllOutgroup,0,0,0,0,0,1,0
OG0005815,Higher,0,0,0,0,0,1,0
OG0005815,Leafcutter,0,0,0,0,0,1,0
OG0005815,Lower,0,0,0,0,0,1,0
OG0005820,AllOutgroup,0,0,0,0,0,1,1
OG0005820,Higher,0,0,0,0,0,1,1
OG0005820,Leafcutter,0,0,0,0,0,1,1
OG0005820,Lower,0,0,0,0,0,1,1
OG0005822,AllOutgroup,1,0,0,0,0,1,0
OG0005822,Higher,1,0,0,0,0,1,0
OG0005822,Leafcutter,1,0,0,0,0,1,0
OG0005822,Lower,1,0,0,0,0,1,0
OG0005824,AllOutgroup,0,0,1,1,0,1,0
OG0005824,Higher,0,0,1,1,0,1,0
OG0005824,Leafcutter,0,0,1,1,0,1,0
OG0005824,Lower,0,0,1,1,0,1,0
OG0005833,AllOutgroup,0,0,0,0,1,1,0
OG0005833,Higher,0,0,0,0,1,1,0
OG0005833,Leafcutter,0,0,0,0,1,1,0
OG0005833,Lower,0,0,0,0,1,1,0
OG0005834,AllOutgroup,0,0,0,0,0,1,0
OG0005834,Higher,0,0,0,0,0,1,0
OG0005834,Leafcutter,0,0,0,0,0,1,0
OG0005834,Lower,0,0,0,0,0,1,0
OG0005835,AllOutgroup,1,0,0,0,1,0,1
OG0005835,Higher,1,0,0,0,1,0,1
OG0005835,Leafcutter,1,0,0,0,1,0,1
OG0005835,Lower,1,0,0,0,1,0,1
OG0005847,AllOutgroup,0,0,0,0,0,0,1
OG0005847,Higher,0,0,0,0,0,0,1
OG0005847,Leafcutter,0,0,0,0,0,0,1
OG0005847,Lower,0,0,0,0,0,0,1
OG0005849,AllOutgroup,1,0,0,0,0,0,0
OG0005849,Higher,1,0,0,0,0,0,0
OG0005849,Leafcutter,1,0,0,0,0,0,0
OG0005849,Lower,1,0,0,0,0,0,0
OG0005850,AllOutgroup,1,0,0,0,0,0,0
OG0005850,Higher,1,0,0,0,0,0,0
OG0005850,Leafcutter,1,0,0,0,0,0,0
OG0005850,Lower,1,0,0,0,0,0,0
OG0005853,AllOutgroup,0,0,1,1,0,1,0
OG0005853,Higher,0,0,1,1,0,1,0
OG0005853,Leafcutter,0,0,1,1,0,1,0
OG0005853,Lower,0,0,1,1,0,1,0
OG0005854,AllOutgroup,0,0,0,0,0,1,1
OG0005854,Higher,0,0,0,0,0,1,1
OG0005854,Leafcutter,0,0,0,0,0,1,1
OG0005854,Lower,0,0,0,0,0,1,1
OG0005855,AllOutgroup,1,0,0,0,0,1,0
OG0005855,Higher,1,0,0,0,0,1,0
OG0005855,Leafcutter,1,0,0,0,0,1,0
