Orthogroup,tool,combined_annot,pa_Lower,pa_Coral,pa_Higher,pa_Leafcutter,pa_AllOutgroup
OG0000002,led,"abH28,abH27",0,0,1,0,1
OG0000055,led,abH09,0,0,1,0,1
OG0000069,led,abH33,0,0,1,1,1
OG0000118,MEROPS,"MER0064120-PoSl({Pleurotusostreatus})-typepeptidase(Gibberellazeae)[S08.139]#S08A#{peptidaseunit:124-607}~sourceXP_386748~,MER0064512-PoSl({Pleurotusostreatus})-typepeptidase(Gibberellazeae)[S08.139]#S08A#{peptidaseunit:129-603}~sourceXP_391648~,MER0988946-subfamilyS8Aunassignedpeptidases(Trichodermareesei)[S08.UPA]#S08A#{peptidaseunit:165-347,515-622}~sourceA0A024SLL2~,MER0972964-subfamilyS8Aunassignedpeptidases(Trichodermareesei)[S08.UPA]#S08A#{peptidaseunit:122-306,472-584}~sourceA0A024SFM9~,MER0975454-subfamilyS8Aunassignedpeptidases(Hypocreavirens)[S08.UPA]#S08A#{peptidaseunit:96-278,442-552}~sourceG9NAC4~,MER0167067-PoSl({Pleurotusostreatus})-typepeptidase(Trichodermaharzianum)[S08.139]#S08A#{peptidaseunit:131-354,456-595}~sourceCAL25578~,MER0974079-subfamilyS8Aunassignedpeptidases(Hypocreavirens)[S08.UPA]#S08A#{peptidaseunit:142-325,482-599}~sourceG9MT87~,MER0983684-subfamilyS8Aunassignedpeptidases(Hypocreavirens)[S08.UPA]#S08A#{peptidaseunit:90-275,429-547}~sourceG9MRS1~,MER0979320-subfamilyS8Aunassignedpeptidases(Trichodermaatroviride)[S08.UPA]#S08A#{peptidaseunit:165-348,517-625}~sourceG9P8R5~,MER0967802-subfamilyS8Aunassignedpeptidases(Trichodermaatroviride)[S08.UPA]#S08A#{peptidaseunit:110-303,457-566}~sourceG9P2G1~,MER0970307-subfamilyS8Aunassignedpeptidases(Trichodermaatroviride)[S08.UPA]#S08A#{peptidaseunit:121-313,473-579}~sourceG9NFX9~,MER0968917-subfamilyS8Aunassignedpeptidases(Hypocreavirens)[S08.UPA]#S08A#{peptidaseunit:120-325,498-591}~sourceG9MK68~,MER0162421-PoSl({Pleurotusostreatus})-typepeptidase(Talaromycesstipitatus)[S08.139]#S08A#{peptidaseunit:111-583}~sourceEED17182~,MER0974924-subfamilyS8Aunassignedpeptidases(Acremoniumchrysogenum)[S08.UPA]#S08A#{peptidaseunit:146-329,505-563}~sourceA0A086ST67~,MER0979965-subfamilyS8Aunassignedpeptidases(Bionectriaochroleuca)[S08.UPA]#S08A#{peptidaseunit:120-320,477-587}~sourceA0A0B7KA17~,MER0968305-subfamilyS8Aunassignedpeptidases(Fusariumpseudograminearum)[S08.UPA]#S08A#{peptidaseunit:144-330,491-598}~sourceK3UZE7~",0,0,1,1,1
OG0000118,led,abH36,0,0,1,1,1
OG0000174,led,abH16,0,0,1,1,0
OG0000388,cazy,GH95,0,0,1,1,1
OG0000389,cazy,GH76,0,0,1,1,1
OG0000498,MEROPS,MER0263582-familyM13non-peptidasehomologues(Pteropusvampyrus)[M13.UNW]#M13#{peptidaseunit:922-1085}~sourceGENSCAN00000029842~,0,0,1,1,1
OG0000521,led,abH04,0,0,1,1,1
OG0001303,led,"abH27,abH31,abH08,abH11,abH07",0,0,1,1,1
OG0001303,MEROPS,"MER0032537-subfamilyS9Cunassignedpeptidases(Aspergillusoryzae)[S09.UPC]#S09C#{peptidaseunit:188-441}~sourceAO070266000035~,MER0071909-familyS9non-peptidasehomologues(Mycobacteriumsmegmatis)[S09.UNW]#S09X#{peptidaseunit:124-394}~sourceABK73749~",0,0,1,1,1
OG0001478,cazy,CE10,0,0,1,1,1
OG0001478,led,"abH01,abH02,abH03,abH04,abH28,abH27",0,0,1,1,1
OG0001478,MEROPS,"MER0032555-livercarboxylesterase(Aspergillusfumigatus)[S09.982]#S09X#{peptidaseunit:96-469}~sourceXP_753283~,MER0625803-familyS9unassignedpeptidases(Thielaviaterrestris)[S09.UPW]#S09X#{peptidaseunit:150-524}~sourceXP_003654456~,MER0511361-familyS9non-peptidasehomologues(Macrophominaphaseolina)[S09.UNW]#S09X#{peptidaseunit:110-467}~sourceEKG12270~,MER0626102-familyS9non-peptidasehomologues(Aspergillusniger)[S09.UNW]#S09X#{peptidaseunit:20-341}~sourceXP_001400560~",0,0,1,1,1
OG0002572,MEROPS,"MER0437295-GMPsynthase(Aspergillusoryzae)[C26.957]#C26#{peptidaseunit:11-243}~sourceBAE59635~,MER0437923-GMPsynthase(Colletotrichumhigginsianum)[C26.957]#C26#{peptidaseunit:10-247}~sourceCCF44216~,MER0443134-GMPsynthase(Talaromycesmarneffei)[C26.957]#C26#{peptidaseunit:8-244}~sourceXP_002149471~,MER0438472-GMPsynthase(Metarhiziumacridum)[C26.957]#C26#{peptidaseunit:16-225}~sourceEFY86455~,MER0441432-GMPsynthase(Trichodermaatroviride)[C26.957]#C26#{peptidaseunit:8-244}~sourceEHK48869~,MER0438307-GMPsynthase(Glomerellagraminicola)[C26.957]#C26#{peptidaseunit:10-259}~sourceEFQ35698~,MER0444080-GMPsynthase(Nectriahaematococca)[C26.957]#C26#{peptidaseunit:1-254}~sourceXP_003041897~,MER0442987-GMPsynthase(Verticilliumalbo)[C26.957]#C26#{peptidaseunit:14-244}~sourceXP_003004056~,MER0442673-GMPsynthase(Sclerotiniasclerotiorum)[C26.957]#C26#{peptidaseunit:15-247}~sourceXP_001595541~,MER0441444-GMPsynthase(Aspergilluskawachii)[C26.957]#C26#{peptidaseunit:1-243}~sourceGAA84213~",0,0,1,1,1
OG0002572,cazy,CE5,0,0,1,1,1
OG0002572,led,abH36,0,0,1,1,1
OG0004974,led,"abH24,abH09",0,0,1,1,1
OG0005312,led,abH38,0,0,1,1,1
OG0005409,MEROPS,"MER0280243-acidprolylendopeptidase({Aspergillus}sp.)(Trichodermareesei)[S28.004]#S28#{peptidaseunit:51-524}~sourceEGR44603~,MER0305138-acidprolylendopeptidase({Aspergillus}sp.)(Hypocreavirens)[S28.004]#S28#{peptidaseunit:24-506}~sourceEHK16169~,MER0305143-familyS28unassignedpeptidases(Trichodermaatroviride)[S28.UPW]#S28#{peptidaseunit:42-532}~sourceEHK50953~",0,0,1,1,1
OG0005507,led,abH31,0,0,1,1,1
OG0005665,MEROPS,MER0099390-signalase(animal)21kDacomponent(Sclerotiniasclerotiorum)[S26.010]#S26B#{peptidaseunit:37-172}~sourceEDN96168~,0,0,1,1,1
OG0005695,led,abH11,0,0,1,1,1
OG0005751,led,abH36,0,0,1,1,0
OG0005856,led,abH08,0,0,1,1,1
OG0005856,MEROPS,"MER0211021-familyS33unassignedpeptidases(Gibberellazeae)[S33.UPW]#S33#{peptidaseunit:96-351}~sourceXP_386673~,MER0211040-familyS33unassignedpeptidases(Nectriahaematococca)[S33.UPW]#S33#{peptidaseunit:95-352}~sourceEEU39802~",0,0,1,1,1
OG0005907,led,abH36,0,0,1,1,1
OG0005909,cazy,GH12,0,0,1,1,1
OG0005960,led,"abH36,abH21",0,0,1,1,1
OG0006001,led,abH09,0,0,1,1,1
OG0006039,led,abH09,0,0,1,0,1
OG0006066,MEROPS,"MER0788077-familyI51unassignedpeptidaseinhibitors(Hypocreavirens)[I51.UPW]#I51#{inhibitorunit:35-191}~sourceG9N5W1~,MER0785688-familyI51unassignedpeptidaseinhibitors(Trichodermareesei)[I51.UPW]#I51#{inhibitorunit:35-190}~sourceG0RBZ4~,MER0787153-familyI51unassignedpeptidaseinhibitors(Trichodermaatroviride)[I51.UPW]#I51#{inhibitorunit:35-194}~sourceG9NGS1~,MER0319521-familyI51unassignedpeptidaseinhibitors(Glomerellagraminicola)[I51.UPW]#I51#{inhibitorunit:31-188}~sourceEFQ36187~,MER0112526-familyI51unassignedpeptidaseinhibitors(Gibberellazeae)[I51.UPW]#I51#{inhibitorunit:2-160}~sourceXP_383151~,MER0785103-familyI51unassignedpeptidaseinhibitors(Eutypalata)[I51.UPW]#I51#{inhibitorunit:31-194}~sourceM7T3P1~,MER0785212-familyI51unassignedpeptidaseinhibitors(Gibberellafujikuroi)[I51.UPW]#I51#{inhibitorunit:27-182}~sourceS0EM44~,MER0784366-familyI51unassignedpeptidaseinhibitors(Gibberellamoniliformis)[I51.UPW]#I51#{inhibitorunit:27-183}~sourceW7MKT5~,MER0319597-familyI51unassignedpeptidaseinhibitors(Aspergillusoryzae)[I51.UPW]#I51#{inhibitorunit:30-181}~sourceXP_001824846~,MER0319577-familyI51unassignedpeptidaseinhibitors(Verticilliumdahliae)[I51.UPW]#I51#{inhibitorunit:79-189}~sourceEGY20359~",0,0,1,1,1
OG0006077,led,abH09,0,0,1,1,1
OG0006077,MEROPS,MER1360781-familyA31non-peptidasehomologues(Thecamonastrahens)[A31.UNW]#A31#{peptidaseunit:181-256}~sourceXP_013753081~,0,0,1,1,1
OG0006112,led,abH31,0,0,1,1,1
OG0006112,MEROPS,MER0216182-familyS9non-peptidasehomologues(Magnaportheoryzae)[S09.UNW]#S09X#{peptidaseunit:51-226}~sourceXP_366494~,0,0,1,1,1
OG0006170,cazy,GH28,0,0,1,0,1
OG0006170,led,abH36,0,0,1,0,1
OG0006178,led,abH09,0,0,1,1,1
OG0006189,cazy,GT24,0,0,1,1,1
OG0006196,led,abH09,0,0,1,1,1
OG0006229,led,abH23,0,0,1,1,1
OG0006255,led,abH09,0,0,1,1,1
OG0006290,led,"abH08,abH31",0,0,1,0,1
OG0006292,led,abH09,0,0,1,0,1
OG0006323,led,abH09,0,0,1,1,1
OG0006326,led,abH14,0,0,1,1,1
OG0006360,cazy,GT1,0,0,1,1,1
OG0006376,cazy,AA7,0,0,1,1,1
OG0006376,led,abH33,0,0,1,1,1
OG0006377,led,abH33,0,0,1,1,1
OG0006383,led,abH08,0,0,1,1,0
OG0006383,MEROPS,"MER0067387-subfamilyS9Cunassignedpeptidases(Polaromonassp.JS666)[S09.UPC]#S09C#{peptidaseunit:5-211}~sourceYP_547112~,MER0136108-familyS9non-peptidasehomologues(Batrachochytriumdendrobatidis)[S09.UNW]#S09X#{peptidaseunit:41-230}~sourceBDEG_08224~,MER0601080-familyS9non-peptidasehomologues(Zeamays)[S09.UNW]#S09X#{peptidaseunit:1-118}~sourceNP_001131893~",0,0,1,1,0
OG0006409,MEROPS,"MER0625212-familyI13unassignedpeptidaseinhibitors(Myceliophthorathermophila)[I13.UPW]#I13#{inhibitorunit:16-76}~sourceXP_003660835~,MER0761770-familyI13unassignedpeptidaseinhibitors(Trichodermareesei)[I13.UPW]#I13#{inhibitorunit:18-72}~sourceG0R8N9~",0,0,1,0,1
OG0006416,MEROPS,"MER0761051-peptidaseBinhibitor(fungus)(Bionectriaochroleuca)[I09.003]#I09#{inhibitorunit:22-92}~sourceA0A0B7KB52~,MER0761149-peptidaseBinhibitor(fungus)(Hypocreavirens)[I09.003]#I09#{inhibitorunit:34-94}~sourceG9MGQ3~,MER0760948-peptidaseBinhibitor(fungus)(Trichodermaatroviride)[I09.003]#I09#{inhibitorunit:33-94}~sourceG9NX80~,MER0760805-peptidaseBinhibitor(fungus)(Torrubiellahemipterigena)[I09.003]#I09#{inhibitorunit:25-93}~sourceA0A0A1TR44~,MER0761007-peptidaseBinhibitor(fungus)(Nectriahaematococca)[I09.003]#I09#{inhibitorunit:27-94}~sourceC7Z1B2~,MER0760893-familyI9unassignedpeptidaseinhibitors(Stachybotryschartarum)[I09.UPW]#I09#{inhibitorunit:27-94}~sourceA0A084RPY8~,MER0760798-familyI9unassignedpeptidaseinhibitors(Fusariumoxysporum)[I09.UPW]#I09#{inhibitorunit:27-95}~sourceN4UAE1~",0,0,1,1,1
OG0006425,cazy,GH7,0,0,1,0,1
OG0006425,MEROPS,"MER0442673-GMPsynthase(Sclerotiniasclerotiorum)[C26.957]#C26#{peptidaseunit:15-247}~sourceXP_001595541~,MER0437295-GMPsynthase(Aspergillusoryzae)[C26.957]#C26#{peptidaseunit:11-243}~sourceBAE59635~",0,0,1,0,1
OG0006498,MEROPS,MER0450597-familyC26unassignedpeptidases(Thielaviaterrestris)[C26.UPW]#C26#{peptidaseunit:765-1121}~sourceXP_003654244~,0,0,1,1,1
OG0006515,cazy,GH1,0,0,1,1,1
OG0006608,cazy,GH16,0,0,1,1,0
OG0006608,led,abH01,0,0,1,1,0
OG0006844,led,abH09,0,0,1,0,0
OG0006917,led,abH09,0,0,1,0,0
OG0006921,led,"abH27,abH07,abH08,abH11,abH23,abH04",0,0,1,1,1
OG0006921,MEROPS,"MER0215484-familyS9non-peptidasehomologues(Pyrenophoratritici)[S09.UNW]#S09X#{peptidaseunit:126-308}~sourceXP_001930345~,MER0214563-familyS9non-peptidasehomologues(Phaeosphaerianodorum)[S09.UNW]#S09X#{peptidaseunit:126-305}~sourceXP_001796096~,MER0210856-familyS9non-peptidasehomologues(Aspergillusniger)[S09.UNW]#S09X#{peptidaseunit:135-322}~sourceXP_001393422~",0,0,1,1,1
OG0006971,cazy,AA7,0,0,1,1,0
OG0006978,cazy,AA7,0,0,1,1,0
OG0007044,led,abH09,0,0,1,1,0
OG0007049,led,abH38,0,0,1,1,1
OG0007119,led,abH12,0,0,1,1,0
OG0007214,MEROPS,MER1071493-subfamilyS49Cnon-peptidasehomologues(Rhodococcusruber)[S49.UNC]#S49C#{peptidaseunit:82-190}~sourceM2Y5T1~,0,0,1,1,0
OG0007214,led,abH04,0,0,1,1,0
OG0007226,led,"abH05,abH31",0,0,1,1,0
OG0007316,led,abH33,0,0,1,0,1
OG0007353,led,abH09,0,0,1,0,0
OG0007367,led,abH08,0,0,1,1,0
OG0007534,led,abH08,0,0,1,0,1
OG0007736,led,"abH04,abH25",0,0,1,1,0
OG0007751,MEROPS,"MER0127004-tryptophanylaminopeptidaseFtmPT1-typepeptidase(Malbrancheaaurantiaca)[M77.004]#M77#{peptidaseunit:15-417}~sourceABZ80611~,MER0313357-familyM77unassignedpeptidases(Metarhiziumacridum)[M77.UPW]#M77#{peptidaseunit:30-423}~sourceEFY87045~",0,0,1,1,0
OG0007936,cazy,GH18,0,0,1,1,0
OG0007939,led,abH04,0,0,1,1,0
OG0007940,led,abH33,0,0,1,1,0
OG0008123,led,abH01,0,0,1,1,0
OG0008127,led,abH09,0,0,1,1,0
OG0008355,led,abH09,0,0,1,1,0
OG0008518,MEROPS,MER0136044-familyS9non-peptidasehomologues(Batrachochytriumdendrobatidis)[S09.UNW]#S09X#{peptidaseunit:29-201}~sourceBDEG_06799~,0,0,1,1,0
OG0008531,led,"abH36,abH33",0,0,1,1,0
OG0000031,led,"abH16,abH36,abH09",0,0,0,1,1
OG0000201,led,abH23,0,0,0,1,1
OG0000596,led,"abH07,abH08,abH09",0,0,0,1,1
OG0000596,MEROPS,MER0624771-familyS33non-peptidasehomologues(Gibberellazeae)[S33.UNW]#S33#{peptidaseunit:17-291}~sourceXP_383349~,0,0,0,1,1
OG0000696,led,"abH08,abH22,abH36,abH21",0,0,0,1,1
OG0005934,led,abH04,0,0,0,1,1
OG0006052,led,abH31,0,0,0,1,1
OG0006121,led,abH24,0,0,0,1,1
OG0006230,cazy,CE10,0,0,0,1,1
OG0006230,led,"abH04,abH07,abH08,abH11,abH21,abH22,abH27,abH31,abH09,abH29,abH01,abH02",0,0,0,1,1
OG0006230,MEROPS,"MER1001413-subfamilyS9Bunassignedpeptidases(Trichodermareesei)[S09.UPB]#S09B#{peptidaseunit:421-633}~sourceA0A024SM81~,MER1303909-subfamilyS9Cunassignedpeptidases(Trichodermaguizhouense)[S09.UPC]#S09C#{peptidaseunit:397-644}~sourceOPB40788~,MER1303258-subfamilyS9Cunassignedpeptidases(Trichodermaharzianum)[S09.UPC]#S09C#{peptidaseunit:397-644}~sourcePKK53914~,MER0993926-subfamilyS9Aunassignedpeptidases(Cordycepsbassiana)[S09.UPA]#S09A#{peptidaseunit:385-640}~sourceA0A0A2VPV0~,MER1001153-subfamilyS9Bunassignedpeptidases(Gibberellafujikuroi)[S09.UPB]#S09B#{peptidaseunit:398-637}~sourceS0DNH3~,MER0326609-subfamilyS9Cunassignedpeptidases(Trichodermareesei)[S09.UPC]#S09C#{peptidaseunit:460-605}~sourceEGR48361~,MER0692006-subfamilyS9Dunassignedpeptidases(Metarhiziumrobertsii)[S09.UPD]#S09D#{peptidaseunit:397-625}~sourceE9EYX6~",0,0,0,1,1
OG0006304,led,abH08,0,0,0,1,1
OG0006368,MEROPS,"MER0273140-familyM6unassignedpeptidases(Streptomycesviolaceusniger)[M06.UPW]#M06#{peptidaseunit:145-520}~sourceYP_004813914~,MER0220675-familyM6unassignedpeptidases(Amycolatopsismediterranei)[M06.UPW]#M06#{peptidaseunit:134-507}~sourceYP_003769895~",0,0,0,1,1
OG0006424,led,"abH08,abH36",0,0,0,1,1
OG0006427,led,"abH16,abH33",0,0,0,1,1
OG0006550,led,"abH08,abH09",0,0,0,1,0
OG0006593,led,abH36,0,0,0,1,0
OG0006640,led,abH16,0,0,0,1,1
OG0006667,MEROPS,"MER0761096-familyI9unassignedpeptidaseinhibitors(Trichodermareesei)[I09.UPW]#I09#{inhibitorunit:83-151}~sourceG0RKY8~,MER0761316-familyI9unassignedpeptidaseinhibitors(Hypocreavirens)[I09.UPW]#I09#{inhibitorunit:3-71}~sourceG9MYT5~,MER0760916-familyI9unassignedpeptidaseinhibitors(Trichodermaatroviride)[I09.UPW]#I09#{inhibitorunit:4-52}~sourceG9NN52~,MER0761273-familyI9unassignedpeptidaseinhibitors(Trichodermareesei)[I09.UPW]#I09#{inhibitorunit:22-79}~sourceA0A024S9H0~,MER0761092-familyI9unassignedpeptidaseinhibitors(Pestalotiopsisfici)[I09.UPW]#I09#{inhibitorunit:3-71}~sourceW3X8Y3~,MER0761123-familyI9unassignedpeptidaseinhibitors(Nectriahaematococca)[I09.UPW]#I09#{inhibitorunit:3-71}~sourceC7ZPL6~,MER0760997-familyI9unassignedpeptidaseinhibitors(Fusariumpseudograminearum)[I09.UPW]#I09#{inhibitorunit:4-71}~sourceK3VA91~",0,0,0,1,1
OG0006808,led,abH01,0,0,0,1,0
OG0008525,led,abH01,0,0,0,1,0
OG0008960,MEROPS,MER0813153-familyM1unassignedpeptidases(Metarhiziumbrunneum)[M01.UPW]#M01#{peptidaseunit:228-452}~sourceA0A0B4FIU0~,0,0,0,1,0
OG0008963,led,abH36,0,0,0,1,0
OG0008966,cazy,GT20,0,0,0,1,0
OG0009132,led,"abH36,abH33",0,0,0,1,0
OG0009145,led,abH36,0,0,0,1,0
OG0009325,led,abH36,0,0,0,1,0
OG0009331,led,abH09,0,0,0,1,0
OG0009334,led,abH38,0,0,0,1,0
OG0009549,led,"abH16,abH36",0,0,0,1,0
OG0009746,led,"abH07,abH08,abH31,abH11",0,0,0,1,0
OG0009746,MEROPS,MER0624537-familyS33non-peptidasehomologues(Podosporaanserina)[S33.UNW]#S33#{peptidaseunit:24-322}~sourceXP_001905560~,0,0,0,1,0
OG0000020,MEROPS,"MER0241307-familyS9non-peptidasehomologues(Coleofasciculuschthonoplastes)[S09.UNW]#S09X#{peptidaseunit:1288-1494}~sourceZP_05023753~,MER0057464-familyS9non-peptidasehomologues(Thermobisporabispora)[S09.UNW]#S09X#{peptidaseunit:1135-1317}~sourceGEBA2500199435~,MER0149641-familyS9non-peptidasehomologues(Cionaintestinalis)[S09.UNW]#S09X#{peptidaseunit:3-193}~sourceENSCINP00000021845~,MER0135310-familyS9non-peptidasehomologues(Batrachochytriumdendrobatidis)[S09.UNW]#S09X#{peptidaseunit:241-408}~sourceBDEG_00552~,MER0149901-familyS9non-peptidasehomologues(Cionaintestinalis)[S09.UNW]#S09X#{peptidaseunit:219-422}~sourceENSCINP00000025835~,MER0136068-familyS9non-peptidasehomologues(Batrachochytriumdendrobatidis)[S09.UNW]#S09X#{peptidaseunit:154-289}~sourceBDEG_07387~,MER0136039-familyS9non-peptidasehomologues(Batrachochytriumdendrobatidis)[S09.UNW]#S09X#{peptidaseunit:171-376}~sourceBDEG_06660~,MER0156766-familyS9non-peptidasehomologues(Dipodomysordii)[S09.UNW]#S09X#{peptidaseunit:59-277}~sourceENSDORP00000002976~,MER0156123-familyS9non-peptidasehomologues(Dipodomysordii)[S09.UNW]#S09X#{peptidaseunit:444-713}~sourceENSDORP00000005058~,MER0156549-familyS9unassignedpeptidases(Dipodomysordii)[S09.UPW]#S09X#{peptidaseunit:435-507}~sourceENSDORP00000015297~,MER0248043-familyS9non-peptidasehomologues(Treponemaprimitia)[S09.UNW]#S09X#{peptidaseunit:560-667}~sourceYP_004530129~,MER0251316-familyS9non-peptidasehomologues(Mesorhizobiumopportunistum)[S09.UNW]#S09X#{peptidaseunit:461-588}~sourceYP_004610324~,MER0149679-familyS9non-peptidasehomologues(Cionaintestinalis)[S09.UNW]#S09X#{peptidaseunit:64-219}~sourceENSCINP00000022494~,MER0281860-familyS9non-peptidasehomologues(Streptomycescattleya)[S09.UNW]#S09X#{peptidaseunit:390-499}~sourceYP_004910858~,MER0158050-familyS9non-peptidasehomologues(Dipodomysordii)[S09.UNW]#S09X#{peptidaseunit:54-305}~sourceENSDORP00000014784~,MER0149637-familyS9non-peptidasehomologues(Cionaintestinalis)[S09.UNW]#S09X#{peptidaseunit:86-307}~sourceENSCINP00000021693~",0,0,0,0,1
OG0000020,led,"abH28,abH23,abH27,abH21,abH09",0,0,0,0,1
OG0000030,led,abH08,0,0,0,0,1
OG0000101,led,"abH12,abH23,abH07,abH08,abH13,abH11",0,0,0,0,1
OG0000124,led,abH11,0,0,0,0,1
OG0000143,cazy,CE10,0,0,0,0,1
OG0000143,led,"abH01,abH02,abH03,abH04,abH29,abH36,abH06,abH27,abH12",0,0,0,0,1
OG0000143,MEROPS,"MER0625115-familyS9unassignedpeptidases(Myceliophthorathermophila)[S09.UPW]#S09X#{peptidaseunit:111-505}~sourceXP_003663688~,MER0060274-familyS9unassignedpeptidases(Gibberellazeae)[S09.UPW]#S09X#{peptidaseunit:151-530}~sourceXP_381779~,MER0033095-familyS9unassignedpeptidases(Magnaporthegrisea)[S09.UPW]#S09X#{peptidaseunit:175-584}~sourceMG00314_4~,MER0032545-familyS9unassignedpeptidases(Aspergillusfumigatus)[S09.UPW]#S09X#{peptidaseunit:126-505}~sourceXP_746953~,MER0032566-familyS9unassignedpeptidases(Aspergillusoryzae)[S09.UPW]#S09X#{peptidaseunit:114-499}~sourceAO070293000034~,MER0625808-familyS9unassignedpeptidases(Thielaviaterrestris)[S09.UPW]#S09X#{peptidaseunit:97-505}~sourceXP_003654871~,MER0224206-acetylcholinesterase(Aspergillusniger)[S09.979]#S09X#{peptidaseunit:126-505}~sourceXP_001390531~,MER0625950-familyS9unassignedpeptidases(Magnaportheoryzae)[S09.UPW]#S09X#{peptidaseunit:143-531}~sourceXP_003718773~",0,0,0,0,1
OG0000162,led,"abH08,abH31",0,0,0,0,1
OG0000166,led,"abH01,abH02,abH03,abH04,abH08",0,0,0,0,1
OG0000166,MEROPS,"MER0032561-familyS9unassignedpeptidases(Aspergillusoryzae)[S09.UPW]#S09X#{peptidaseunit:96-454}~sourceAO070240000026~,MER0258435-familyS9non-peptidasehomologues(Macrophominaphaseolina)[S09.UNW]#S09X#{peptidaseunit:129-409}~sourceEKG14251~,MER0511361-familyS9non-peptidasehomologues(Macrophominaphaseolina)[S09.UNW]#S09X#{peptidaseunit:110-467}~sourceEKG12270~,MER0211137-familyS9non-peptidasehomologues(Botryotiniafuckeliana)[S09.UNW]#S09X#{peptidaseunit:52-339}~sourceXP_001553201~",0,0,0,0,1
OG0000166,cazy,CE10,0,0,0,0,1
OG0000171,led,abH22,0,0,0,0,1
OG0000250,led,abH04,0,0,0,0,1
OG0000279,led,"abH23,abH09,abH12,abH11",0,0,0,0,1
OG0000279,MEROPS,MER0220219-familyS33unassignedpeptidases(Amycolatopsismediterranei)[S33.UPW]#S33#{peptidaseunit:35-331}~sourceYP_003762964~,0,0,0,0,1
OG0000287,cazy,GH72,0,0,0,0,1
OG0000287,led,abH09,0,0,0,0,1
OG0000333,led,abH19,0,0,0,0,1
OG0000351,led,abH23,0,0,0,0,1
OG0000355,led,abH08,0,0,0,0,1
OG0000428,led,abH04,0,0,0,0,1
OG0000439,led,"abH21,abH22",0,0,0,0,1
OG0000439,MEROPS,MER0209249-familyS9unassignedpeptidases(Verticilliumalbo)[S09.UPW]#S09X#{peptidaseunit:122-240}~sourceEEY23843~,0,0,0,0,1
OG0000452,led,abH29,0,0,0,0,1
OG0000458,led,"abH08,abH09,abH07",0,0,0,0,1
OG0000458,MEROPS,"MER0130678-familyS33non-peptidasehomologues(Thermomonosporacurvata)[S33.UNW]#S33#{peptidaseunit:44-381}~sourceGEBA2500647876~,MER0624524-familyS33non-peptidasehomologues(Podosporaanserina)[S33.UNW]#S33#{peptidaseunit:60-184}~sourceXP_001904107~,MER0130181-familyS33non-peptidasehomologues(Streptosporangiumroseum)[S33.UNW]#S33#{peptidaseunit:44-355}~sourceGEBA2500481680~,MER0254872-familyS33unassignedpeptidases(Phanerochaetechrysosporium)[S33.UPW]#S33#{peptidaseunit:82-390}~sourcePhchr1_136477~,MER0130817-epoxidehydrolase(Stackebrandtianassauensis)[S33.971]#S33#{peptidaseunit:45-380}~sourceGEBA2500565365~,MER0131500-familyS33non-peptidasehomologues(Stackebrandtianassauensis)[S33.UNW]#S33#{peptidaseunit:45-385}~sourceGEBA2500559079~,MER0035173-familyS33non-peptidasehomologues(Phaffiarhodozyma)[S33.UNW]#S33#{peptidaseunit:119-409}~sourceQ9UUP8~,MER0096282-familyS33non-peptidasehomologues(Kribbellaflavida)[S33.UNW]#S33#{peptidaseunit:43-375}~sourceGEBA2500416999~,MER0285428-familyS33non-peptidasehomologues(Streptomycesbingchenggensis)[S33.UNW]#S33#{peptidaseunit:49-390}~sourceYP_004964907~,MER0238159-familyS33non-peptidasehomologues(Burkholderiasp.CCGE1001)[S33.UNW]#S33#{peptidaseunit:12-383}~sourceYP_004230145~,MER0511234-familyS33non-peptidasehomologues(Macrophominaphaseolina)[S33.UNW]#S33#{peptidaseunit:587-901}~sourceEKG21008~",0,0,0,0,1
OG0000477,cazy,CE5,0,0,0,0,1
OG0000477,led,"abH36,abH16,abH21,abH23",0,0,0,0,1
OG0000477,MEROPS,MER0090158-GMPsynthase(Emericellanidulans)[C26.957]#C26#{peptidaseunit:1-207}~sourceEAA62271~,0,0,0,0,1
OG0000515,led,"abH07,abH08,abH09,abH11",0,0,0,0,1
OG0000515,MEROPS,"MER0511172-familyS33non-peptidasehomologues(Macrophominaphaseolina)[S33.UNW]#S33#{peptidaseunit:54-356}~sourceEKG18007~,MER0064571-familyS33non-peptidasehomologues(Gibberellazeae)[S33.UNW]#S33#{peptidaseunit:30-399}~sourceXP_391218~,MER0032749-familyS33non-peptidasehomologues(Aspergillusoryzae)[S33.UNW]#S33#{peptidaseunit:35-333}~sourceAO070307000018~",0,0,0,0,1
OG0000571,led,abH31,0,0,0,0,1
